time,imu_roll,imu_pitch,imu_yaw,gyro_roll_rate,gyro_pitch_rate,gyro_yaw_rate,gps_x,gps_y,gps_altitude,motor_fl,motor_fr,motor_rl,motor_rr,target_altitude,current_altitude,roll_disturbance,pitch_disturbance,yaw_disturbance
0.168,-1.264893105814329e-07,-0.07088551292504916,-3.1415828934764947,3.837427558910812e-05,0.035731144210494774,-2.7014375282850302e-06,0.00538461341583682,-2.878188289057983e-07,0.0855937027565774,75.53507435402119,75.53513845364131,79.71674284110316,79.71680694072327,1.0,0.0855937027565774,0,0,0
0.176,1.2196534793063294e-07,-0.07065576083582167,-3.1415829109163536,3.073179570122966e-05,0.02856019999152665,-2.1624361303509357e-06,0.005369497969011747,-2.716657495334398e-07,0.08561687154159493,75.53820133880188,75.53827499892807,79.72042658896814,79.72050024909433,1.0,0.08561687154159493,0,0,0
0.184,3.2092250597441254e-07,-0.07047212376803597,-3.141582924835746,2.4610124146338425e-05,0.022827698285705165,-1.7310515697328938e-06,0.005357417600324557,-2.587315172317362e-07,0.08563538651774193,75.54069760372587,75.54077891622475,79.72336963323662,79.7234509457355,1.0,0.08563538651774193,0,0,0
0.192,4.80238647015092e-07,-0.07032534726870968,-3.1415829359523695,1.970719046441632e-05,0.01824560628748828,-1.3857797540907644e-06,0.005347762811346635,-2.4837483468177725e-07,0.0856501842438285,75.54269104786097,75.5427784861066,79.72572067140858,79.72580810965421,1.0,0.0856501842438285,0,0,0
0.2,6.078093933820183e-07,-0.07020803175322657,-3.141582944835128,1.578063772566724e-05,0.014583347574931226,-1.1094136280622006e-06,0.005340046414789912,-2.400821096763402e-07,0.0856620126093601,75.54428336931988,75.54437571153468,79.72759857936362,79.72769092157841,1.0,0.0856620126093601,0,0,0
0.20800000000000002,7.099586422890102e-07,-0.07011426180506214,-3.1415829519358303,1.263616858346298e-05,0.01165642702890156,-8.881881761575761e-07,0.005333879036262021,-2.3344206563583585e-07,0.08567146893648303,75.5455555449597,75.54565181316109,79.72909839920563,79.72919466740701,1.0,0.08567146893648303,0,0,0
0.216,7.917510434863027e-07,-0.07003930904544306,-3.141582957613859,1.0118091136428476e-05,0.009317285441447571,-7.110923622024677e-07,0.005328949497614199,-2.2812537056583633e-07,0.08567903034815114,75.54657212266076,75.54667153394738,79.73029609450444,79.73039550579105,1.0,0.08567903034815114,0,0,0
0.224,8.572425116185117e-07,-0.06997939421982763,-3.141582962155445,8.101671790522266e-06,0.007447938343732981,-5.693168177683307e-07,0.005325009122311805,-2.2386831647900363e-07,0.08568507798898951,75.54738459253768,75.54748652013244,79.73125236903986,79.73135429663462,1.0,0.08568507798898951,0,0,0
0.232,9.096810128624776e-07,-0.06993149682915388,-3.1415829657887966,6.486995516521373e-06,0.005954065773529182,-4.558128702803403e-07,0.005321859185206737,-2.2045974549023517e-07,0.08568991635226136,75.54803404928526,75.54813799137759,79.73201572748744,79.73211966957976,1.0,0.08568991635226136,0,0,0
0.24,9.516674825555856e-07,-0.06989320287338863,-3.141582968696015,5.194041207982411e-06,0.004760274581372575,-3.649402309688637e-07,0.005319340879991835,-2.1773057592596805e-07,0.08569378870731123,75.54855330198504,75.5486588568157,79.73262492522562,79.73273048005629,1.0,0.08569378870731123,0,0,0
0.248,9.852846600448527e-07,-0.06986258310974526,-3.1415829710225136,4.1587174847891865e-06,0.0038063051894099125,-2.9218470202633984e-07,0.005317327300591729,-2.1554541987944043e-07,0.0856968894171607,75.54896855111906,75.54907539702003,79.73311092732496,79.73321777322593,1.0,0.0856968894171607,0,0,0
0.256,1.0122003444878512e-06,-0.06983809572932947,-3.1415829728844713,3.3297014013234103e-06,0.0030439961664767753,-2.3393343519628654e-07,0.005315717032969708,-2.1379586630767117e-07,0.08569937377512783,75.54930072308724,75.5494086025245,79.73349847451405,79.7336063539513,1.0,0.08569937377512783,0,0,0
0.264,1.0337500222486359e-06,-0.06981850856297057,-3.141582974374752,2.6658884328113103e-06,0.0024348565789829835,-1.872942468359589e-07,0.005314429034147472,-2.1239510761562758e-07,0.08570136586128832,75.54956653383714,75.54967524061622,79.73380733445741,79.7339160412365,1.0,0.08570136586128832,0,0,0
0.272,1.051003103054211e-06,-0.06980283690213467,-3.1415829755676095,2.13436596475038e-06,0.0019481248992420886,-1.4995219438243147e-07,0.005313398539970912,-2.1127363239254202e-07,0.08570296481792052,75.54977933723974,75.54988870628198,79.73405330156935,79.73416267061158,1.0,0.08570296481792052,0,0,0
0.28,1.0648158967207789e-06,-0.06979029380366504,-3.1415829765224355,1.7087737494250126e-06,0.0015592171562433242,-1.200537589051276e-07,0.005312573795024811,-2.1037578132032928e-07,0.08570424986272066,75.54994980185043,75.55005970098759,79.73424899575784,79.734358894895,1.0,0.08570424986272066,0,0,0
0.28800000000000003,1.0758741026567428e-06,-0.06978025037272306,-3.141582977286744,1.368007055410081e-06,0.0012484865577754734,-9.611529335938394e-08,0.005311913439486213,-2.0965698463402375e-07,0.08570528429370813,75.55008645135962,75.55019677478398,79.73440450060744,79.7345148240318,1.0,0.08570528429370813,0,0,0
0.296,1.084726770648725e-06,-0.06977220402113261,-3.1415829778985533,1.0951618753397978e-06,0.0010002320778430042,-7.69487286121744e-08,0.005311384420931889,-2.09081554733405e-07,0.08570611868890204,75.55019609605823,75.55030675905904,79.7345278731705,79.73463853617132,1.0,0.08570611868890204,0,0,0
0.304,1.0918135408371905e-06,-0.06976575310074722,-3.1415829783882883,8.76703718654808e-07,0.00080190598540609,-6.160291931715074e-08,0.005310960325683692,-2.0862091534185906e-07,0.08570679346278798,75.55028417727567,75.5503951120372,79.7346255513497,79.73473648611122,1.0,0.08570679346278798,0,0,0
0.312,1.0974864636441724e-06,-0.06976057663033917,-3.141582978780301,7.017972154690717e-07,0.0006434806749259296,-4.9316503883741775e-08,0.005310620045301251,-2.0825218326419133e-07,0.08570734090877336,75.55035504281571,75.55046619505652,79.73470267928622,79.73481383152702,1.0,0.08570734090877336,0,0,0
0.32,1.1020273954618836e-06,-0.06975641809469056,-3.1415829790940824,5.617588757441132e-07,0.0005169424559433211,-3.947942548365418e-08,0.0053103467109914815,-2.0795703779392257e-07,0.08570778683125141,75.55041216662528,75.55052349288258,79.73476336739483,79.73487469365213,1.0,0.08570778683125141,0,0,0
0.328,1.1056620591392994e-06,-0.0697530724970999,-3.141582979345236,4.4964455299151807e-07,0.00041588712500379213,-3.16037880841654e-08,0.005310126842043322,-2.077208066758692e-07,0.08570815184953644,75.55045832454105,75.55056979003608,79.73481090011704,79.73492236561206,1.0,0.08570815184953644,0,0,0
0.336,1.1085711502280488e-06,-0.06975037601208642,-3.1415829795462518,3.59883994411109e-07,0.00033519673824351206,-2.529835632115009e-08,0.005309949665301433,-2.0753174440321212e-07,0.08570845243978387,75.55049573463164,75.55060731151464,79.73484790188034,79.73495947876334,1.0,0.08570845243978387,0,0,0
0.34400000000000003,1.110899388882535e-06,-0.06974819771698954,-3.14158297970713,2.8802673055586645e-07,0.00027078118652867564,-2.0250429415292426e-08,0.0053098065713834686,-2.0738044373479432e-07,0.08570870176757814,75.55052616913346,75.5506378351258,79.73487646977978,79.73498813577211,1.0,0.08570870176757814,0,0,0
0.352,1.1127626082556306e-06,-0.06974643298306239,-3.1415829798358748,2.3049917410478923e-07,0.0002193719057586246,-1.620907178106109e-08,0.005309690680042556,-2.0725937512450963e-07,0.08570891035308278,75.55055104431307,75.55066278157224,79.7348982794853,79.73501001674447,1.0,0.08570891035308278,0,0,0
0.36,1.1142535913180697e-06,-0.0697449981951983,-3.141582979938896,1.844498009880899e-07,0.00017835671613866498,-1.2973914181445045e-08,0.005309596492917235,-2.0716250720909278e-07,0.08570908660267634,75.55057149170806,75.5506832859668,79.73491466998767,79.73502646424642,1.0,0.08570908660267634,0,0,0
0.368,1.1154465843450962e-06,-0.06974382653101946,-3.1415829800213237,1.4758544035079823e-07,0.00014564813418330868,-1.0383954791800495e-08,0.005309519615950262,-2.0708501359623205e-07,0.08570923723363512,75.5505884156034,75.55070025543272,79.7349267111962,79.73503855102551,1.0,0.08570923723363512,0,0,0
0.376,1.116401070239468e-06,-0.06974286458843285,-3.1415829800872674,1.180797209844573e-07,0.00011957790078711491,-8.310864566076945e-09,0.00530945653760953,-2.070230274526545e-07,0.08570936761353214,75.55060253854363,75.55071441481009,79.73493525804803,79.73504713431448,1.0,0.08570936761353214,0,0,0
0.384,1.1171646361411478e-06,-0.06974206969036116,-3.141582980140014,9.44610148535161e-08,9.881280242352735e-05,-6.651314333983415e-09,0.005309404451643129,-2.0697345527084328e-07,0.08570948203147963,75.55061443786674,75.55072634325238,79.73494099368357,79.7350528990692,1.0,0.08570948203147963,0,0,0
0.392,1.117775400703639e-06,-0.06974140773045653,-3.141582980182198,7.555797535988124e-08,8.228742224048317e-05,-5.323024130970477e-09,0.005309361115409653,-2.0693381900782494e-07,0.08570958391475589,75.5506245749853,75.55073650364133,79.73494446396822,79.73505639262424,1.0,0.08570958391475589,0,0,0
0.4,1.1182638808283777e-06,-0.06974085145218259,-3.1415829802159267,6.043019165393294e-08,6.915026861493519e-05,-4.259923325565598e-09,0.005309324736710724,-2.0690213470533851e-07,0.08570967600204363,75.55063331850367,75.55074526575213,79.73494610509739,79.73505805234585,1.0,0.08570967600204363,0,0,0
0.40800000000000003,1.1186544922308638e-06,-0.06974037907268898,-3.1415829802428883,4.832287578026052e-08,5.8720914327823266e-05,-3.4090274262645257e-09,0.005309293883295166,-2.0687681513915348e-07,0.08570976048173974,75.5506409630587,75.55075292515366,79.73494626559139,79.73505822768635,1.0,0.08570976048173974,0,0,0
0.41600000000000004,1.118966797182646e-06,-0.06973997318370466,-3.141582980264433,3.8635618568592564e-08,5.045556083808924e-05,-2.728147941127624e-09,0.0053092674105819915,-2.0685658844756241e-07,0.08570983910252557,75.55064774405778,75.55075971800875,79.73494522395839,79.73505719790936,1.0,0.08570983910252557,0,0,0
0.424,1.1192164380609285e-06,-0.06973961987301701,-3.141582980281642,3.088347777895331e-08,4.3919617387389175e-05,-2.1832291555273928e-09,0.005309244403889121,-2.0684043773859506e-07,0.08570991326176214,75.55065384958104,75.5507658329918,79.7349432027273,79.73505518613806,1.0,0.08570991326176214,0,0,0
0.432,1.1194159524324561e-06,-0.06973930802215224,-3.1415829802953823,2.4682365349873258e-08,3.876579775715931e-05,-1.747289902942263e-09,0.005309224132248255,-2.0682754781405536e-07,0.08570998407601221,75.55065942998675,75.55077142094672,79.73494037972037,79.73505237068034,1.0,0.08570998407601221,0,0,0
0.44,1.119575358628228e-06,-0.06973902874548868,-3.1415829803063464,1.972061841134668e-08,3.4716538840799296e-05,-1.3984441239610298e-09,0.005309206011521725,-2.068172673958214e-07,0.08571005243752733,75.55066460536341,75.5507766023405,79.73493689701505,79.73504889399214,1.0,0.08571005243752733,0,0,0
0.448,1.1197026921308006e-06,-0.06973877494178106,-3.1415829803150888,1.575294224107959e-08,3.155002698893476e-05,-1.1194442765185249e-09,0.005309189574910944,-2.0680907397297897e-07,0.08571011905927423,75.55066947170153,75.55078147347663,79.7349328681544,79.73504486992951,1.0,0.08571011905927423,0,0,0
0.456,1.1198043659693146e-06,-0.06973854093557377,-3.1415829803220534,1.257862323317429e-08,2.9089024055987642e-05,-8.962254136319683e-10,0.005309174449375259,-2.0680255064592828e-07,0.08571018451095362,75.55067410575074,75.55078611134459,79.73492838383706,79.7350403894309,1.0,0.08571018451095362,0,0,0
0.464,1.1198855304842323e-06,-0.06973832219137277,-3.1415829803275956,1.0041451132621064e-08,2.7191822805197214e-05,-7.177677952460028e-10,0.005309160336837135,-2.0679736247911533e-07,0.08571024924783714,75.55067856873308,75.55079057736901,79.73492351656984,79.73503552520577,1.0,0.08571024924783714,0,0,0
0.47200000000000003,1.1199502921950774e-06,-0.06973811508407968,-3.1415829803320006,8.012294780972195e-09,2.574525308373618e-05,-5.75043136567928e-10,0.005309146999084982,-2.067932425152022e-07,0.0857103136336845,75.5506829097123,75.5507949207661,79.73491832425091,79.73503033530471,1.0,0.0857103136336845,0,0,0
0.48,1.1200019370215204e-06,-0.06973791671672352,-3.1415829803354947,6.389638625367944e-09,2.465880227153252e-05,-4.6089954663751933e-10,0.005309134245788064,-2.0678997708483886e-07,0.08571037795920347,75.55068716777272,75.5507991807457,79.7349128531716,79.73502486614457,1.0,0.08571037795920347,0,0,0
0.488,1.1200431155913242e-06,-0.0697377247739637,-3.1415829803382613,5.09489433855009e-09,2.386016859238878e-05,-3.697916759283271e-10,0.005309121924863144,-2.0678739380819054e-07,0.08571044245668065,75.55069137420892,75.55080338871028,79.73490714030956,79.73501915481091,1.0,0.08571044245668065,0,0,0
0.496,1.1200759117176875e-06,-0.06973753740514113,-3.1415829803404445,4.057933347581976e-09,2.3291588072836475e-05,-2.9685383895909397e-10,0.0053091099147829085,-2.0678535722377595e-07,0.08571050731171682,75.55069555406558,75.55080756977262,79.73490121519791,79.73501323090494,1.0,0.08571050731171682,0,0,0
0.504,1.1201020326272826e-06,-0.06973735313146197,-3.141582980342163,3.2321738707775457e-09,2.2906834599462044e-05,-2.387334033770437e-10,0.005309098118474048,-2.0678375628111078e-07,0.08571057267265825,75.55069972724196,75.55081174390956,79.73489510146048,79.73500711812808,1.0,0.08571057267265825,0,0,0
0.512,1.120122803077531e-06,-0.06973717077067555,-3.141582980343508,2.5702984975082773e-09,2.266904525348207e-05,-1.921868307416269e-10,0.005309086458362672,-2.0678250486918427e-07,0.08571063865800727,75.55070390979128,75.5508159272122,79.73488881794131,79.73500083536223,1.0,0.08571063865800727,0,0,0
0.52,1.1201393229089765e-06,-0.06973698937817487,-3.141582980344556,2.0444842981576497e-09,2.2548678842723053e-05,-1.5517928800531603e-10,0.005309074872502373,-2.0678153142950806e-07,0.08571070536249273,75.55070811439467,75.55082013241594,79.73488237972748,79.73499439774875,1.0,0.08571070536249273,0,0,0
0.528,1.1201524312481356e-06,-0.06973680819877193,-3.141582980345364,1.622477634512608e-09,2.2522188928313012e-05,-1.2551090942407636e-10,0.00530906331140224,-2.0678078143042268e-07,0.08571077286179629,75.55071235129903,75.5508243697871,79.73487579884748,79.73498781733555,1.0,0.08571077286179629,0,0,0
0.536,1.1201628384362183e-06,-0.06973662662889005,-3.141582980345983,1.2883441064491664e-09,2.2570728883470086e-05,-1.0201102308395642e-10,0.005309051735540832,-2.0678020863604876e-07,0.085710841216382,75.550716628652,75.55082864751253,79.73486908492762,79.73498110378816,1.0,0.085710841216382,0,0,0
0.544,1.120171072914552e-06,-0.06973644418617567,-3.141582980346449,1.0195852749690144e-09,2.2679229616485555e-05,-8.31363957999742e-11,0.005309040113368302,-2.0677977871901704e-07,0.08571091047459829,75.55072095293997,75.55083297208643,79.73486224565127,79.73497426479773,1.0,0.08571091047459829,0,0,0
0.552,1.120177595990482e-06,-0.06973626048496896,-3.1415829803467927,8.078946729816666e-10,2.2835671253576202e-05,-6.826653694302584e-11,0.005309028419692857,-2.067794616343561e-07,0.0857109806750444,75.55072532940522,75.55083734878062,79.73485528716085,79.73496730653625,1.0,0.0857109806750444,0,0,0
0.56,1.1201827369537537e-06,-0.06973607521708017,-3.1415829803470388,6.369368846063915e-10,2.3030423578929888e-05,-5.629129558440034e-11,0.005309016634416977,-2.0677923600649689e-07,0.0857110518485965,75.55072976218139,75.55084178172896,79.73484821435903,79.7349602339066,1.0,0.0857110518485965,0,0,0
0.5680000000000001,1.1201867982538959e-06,-0.06973588813618825,-3.141582980347207,5.033967065345668e-10,2.3255795766022016e-05,-4.6926644214131884e-11,0.0053090047415114,-2.0677908212302074e-07,0.08571112401991594,75.55073425459298,75.55084627427959,79.73484103117275,79.73495305085936,1.0,0.08571112401991594,0,0,0
0.5760000000000001,1.120189984782925e-06,-0.06973569904520369,-3.1415829803473123,3.95202254263861e-10,2.3505667914236827e-05,-3.9385733746632806e-11,0.005308992728184067,-2.0677898667818337e-07,0.08571119720869391,75.55073880934422,75.5508508291331,79.73483374072062,79.73494576050949,1.0,0.08571119720869391,0,0,0
0.584,1.1201924824986355e-06,-0.06973550778680995,-3.1415829803473674,3.100119770986527e-10,2.3775095887050716e-05,-3.3450461510203334e-11,0.005308980584258188,-2.0677893759216286e-07,0.08571127143070004,75.55074342849665,75.55085544836493,79.73482634551345,79.73493836538174,1.0,0.08571127143070004,0,0,0
0.592,1.120194438755324e-06,-0.06973531423506288,-3.1415829803473825,2.430494462639659e-10,2.406017982078778e-05,-2.8808066634544872e-11,0.0053089683016199485,-2.0677892522094195e-07,0.08571134669849907,75.55074811380351,75.5508601337335,79.73481884754764,79.73493086747763,1.0,0.08571134669849907,0,0,0
0.6,1.1201959575109438e-06,-0.06973511828936699,-3.1415829803473647,1.8894930118194627e-10,2.4357768653152728e-05,-2.5081471427229828e-11,0.00530895587382238,-2.067789428680321e-07,0.08571142302216345,75.55075286658902,75.55086488656266,79.73481124841373,79.73492326838738,1.0,0.08571142302216345,0,0,0
0.608,1.1201971389327528e-06,-0.06973491986932664,-3.1415829803473208,1.4723870808603824e-10,2.4665351374208892e-05,-2.2219233153081413e-11,0.005308943295746646,-2.0677898394851275e-07,0.0857115004097303,75.55075768794077,75.55086970794915,79.73480354939761,79.73491556940598,1.0,0.0857115004097303,0,0,0
0.616,1.1201980449377019e-06,-0.06973471891046039,-3.1415829803472564,1.1318661454877175e-10,2.4980949702596697e-05,-1.992297454483378e-11,0.0053089305633200745,-2.0677904449661952e-07,0.08571157886760619,75.55076257877198,75.55087459880284,79.7347957515002,79.73490777153106,1.0,0.08571157886760619,0,0,0
0.624,1.1201987429038688e-06,-0.06973451536151903,-3.141582980347174,8.747286698555036e-11,2.530291875228055e-05,-1.819368025340952e-11,0.005308917673340602,-2.0677912006053463e-07,0.08571165840094613,75.55076753970165,75.5508795597509,79.7347878555553,79.73489987560454,1.0,0.08571165840094613,0,0,0
0.632,1.1201992681611704e-06,-0.06973430918118202,-3.141582980347078,6.612641869430118e-11,2.5630024314630127e-05,-1.680090511037053e-11,0.005308904623258365,-2.0677920840371754e-07,0.0857117390138302,75.55077257136843,75.5508845914275,79.7347798621907,79.73489188224978,1.0,0.0857117390138302,0,0,0
0.64,1.1201996669525696e-06,-0.06973410033671357,-3.1415829803469713,5.050046384123432e-11,2.5961199221726556e-05,-1.5792998887490668e-11,0.005308891411088534,-2.0677930644974122e-07,0.08571182070955391,75.55077767414109,75.55088969420878,79.73477177194546,79.73488379201315,1.0,0.08571182070955391,0,0,0
0.648,1.1201999580708521e-06,-0.06973388880173387,-3.141582980346854,3.720164642556547e-11,2.6295653367021556e-05,-1.4965715903274947e-11,0.005308878035263656,-2.0677941303814257e-07,0.08571190349073546,75.55078284842047,75.55089486849069,79.73476358521778,79.734875605288,1.0,0.08571190349073546,0,0,0
0.656,1.1202001737171567e-06,-0.06973367455517115,-3.1415829803467297,2.7883539700213493e-11,2.6632726919617204e-05,-1.4417485105330125e-11,0.005308864494565649,-2.067795260018636e-07,0.08571198735945437,75.55078809449131,75.55090011456446,79.73475530234774,79.73486732242088,1.0,0.08571198735945437,0,0,0
0.664,1.1202003260766535e-06,-0.06973345758026474,-3.141582980346599,2.0072817589649854e-11,2.6971883972594955e-05,-1.3974708039621533e-11,0.005308850788059677,-2.0677964460200742e-07,0.08571207231740463,75.55079341254671,75.55090543261946,79.73474692359466,79.7348589436674,1.0,0.08571207231740463,0,0,0
0.672,1.1202004234815986e-06,-0.06973323786342314,-3.141582980346462,1.3295302390510273e-11,2.7312730569739028e-05,-1.3627136536680772e-11,0.005308836915019308,-2.067797682727202e-07,0.08571215836590287,75.550798802823,75.55091082289194,79.73473844916724,79.73485046923618,1.0,0.08571215836590287,0,0,0
0.68,1.120200495223853e-06,-0.06973301539401001,-3.141582980346321,1.0137203793557995e-11,2.7654899347438748e-05,-1.3503871324823032e-11,0.005308822874912439,-2.067798950845217e-07,0.08571224550603515,75.5508042654011,75.55091628547089,79.73472987924299,79.73484189931278,1.0,0.08571224550603515,0,0,0
0.6880000000000001,1.1202005278542573e-06,-0.06973279016332884,-3.1415829803461754,5.318089823668908e-12,2.799814918558032e-05,-1.3295684159838431e-11,0.005308808667334505,-2.0678002594455898e-07,0.08571233373865414,75.5508098004442,75.55092182050763,79.73472121394556,79.73483323400899,1.0,0.08571233373865414,0,0,0
0.6960000000000001,1.1202005500933578e-06,-0.06973256216444747,-3.1415829803460267,4.052984574068902e-12,2.8342260756646595e-05,-1.3318428122424275e-11,0.00530879429199671,-2.0678015893959257e-07,0.08571242306442847,75.55081540804254,75.55092742810565,79.73471245338787,79.73482447345098,1.0,0.08571242306442847,0,0,0
0.704,1.1202005456208957e-06,-0.06973233139189758,-3.1415829803458744,7.639737275599527e-13,2.8687052072086282e-05,-1.3218795692664123e-11,0.005308779748706763,-2.0678029517095334e-07,0.08571251348392436,75.55082108824293,75.55093310829902,79.73470359765263,79.73481561770872,1.0,0.08571251348392436,0,0,0
0.712,1.1202005403104479e-06,-0.06973209784119115,-3.1415829803457194,6.820254924144784e-13,2.9032401305588897e-05,-1.3328239791067525e-11,0.005308765037336571,-2.0678043290671598e-07,0.0857126049975582,75.55082684114119,75.55093886119657,79.73469464681004,79.73480666686542,1.0,0.0857126049975582,0,0,0
0.72,1.1202005156403107e-06,-0.0697318615088136,-3.1415829803455613,-1.6985067669960313e-12,2.937818742318231e-05,-1.3298478521678736e-11,0.005308750157822284,-2.0678057339171781e-07,0.08571269760569422,75.55083266675696,75.55094468680512,79.73468560091094,79.7347976209591,1.0,0.08571269760569422,0,0,0
