0,1
,
0.9999999999999998,2.220446049250313e-16
0.9999999999999976,2.4424906541753444e-15
0.9999999999999891,1.0880185641326534e-14
0.9999999999999678,3.219646771412954e-14
0.9999999999999246,7.560618797697316e-14
0.5283668987099999,0.4718779853039139
0.6543323399878266,0.3461394769798263
0.7510446604710961,0.24960580586232983
0.4974642221750104,0.5019315348701118
0.039943767852366974,0.9598363948147883
0.16458042224446534,0.8350356815530715
0.7458157847903867,0.2537708703878534
0.13829643164019145,0.8620418877290884
0.7951059171147625,0.20531400616253048
0.820384389631477,0.18005560778402407
0.1440615832851564,0.8555520846585483
0.08312960726819751,0.9165688162743808
0.08112302889211742,0.9185803521977636
0.08101902104148984,0.9186858269862272
0.08106409888440935,0.9186417085399443
0.08109128484394335,0.9186153042990386
0.08110292286971765,0.9186043077966783
0.0811005335625723,0.9186072290599927
0.08108406277746183,0.9186241488480575
0.08105211447879779,0.9186564867106756
0.08100202135561518,0.9187069313101565
0.08092978418613384,0.9187795020092349
0.08082990626981634,0.9188797154035895
0.0806951177040518,0.9190148620661346
0.08051601186282886,0.9191943711422939
0.08028057337966288,0.9194302835605943
0.07997360775139484,0.919737823760884
0.07957609012103184,0.9201360523954953
0.07906442999724062,0.9206486033057443
0.07840974419118085,0.9213044124148969
0.07757721131419504,0.9221383651724288
0.07652566710371955,0.923191703150112
0.07520777550607449,0.9245118544628066
0.07357103772848084,0.9261514255301426
0.0715602677854027,0.9281657247083788
0.06912199490718329,0.930608356573617
0.06621121544462949,0.9335244630467069
0.06280077170504561,0.9369413322845228
0.058892218939829544,0.9408575140536328
0.054526703295726175,0.945231918381386
0.0497920807043537,0.9499766712072051
0.04482257302163317,0.9549574360293243
0.03978811608569899,0.9600040546456281
0.03487318943332629,0.9649317258761301
0.030250387200917772,0.9695674642674819
0.026055756388703832,0.9737748095704581
0.022373650391459998,0.9774690262032995
0.01923440175246416,0.9806194743916707
0.016622660956613133,0.9832412971702481
0.014491834065522013,0.9853809863060083
0.012778948907158139,0.9871015030073929
0.01141650800139038,0.9884704030630969
0.01034052115780626,0.9895517789333294
0.009494408840009072,0.9904023357839316
0.008830571474606197,0.9910698050368741
0.008310162670398302,0.9915931602953687
0.007902041260832271,0.9920036592947128
0.007581682948261115,0.9923259283628774
0.007329785719877746,0.9925793572495657
0.007131334511642162,0.9927790342251461
0.006974609560627343,0.9929367396194785
0.00685047073171563,0.9930616630880476
0.006751826704032737,0.9931609358382777
0.0066731220328710705,0.9932401455526151
0.006610034309985968,0.9933036403416025
0.0065592037448428675,0.9933548003663648
0.006517964827874367,0.9933963075696124
0.006484273400185647,0.9934302188621378
0.0064564978944301465,0.9934581761007892
0.0064333714826643185,0.993481454166068
0.0064139165552121735,0.9935010369200694
0.006397323503468,0.9935177391828426
0.006383011471530198,0.993532145559127
0.006370470068351564,0.9935447697513032
