,Reward
1044,0.012522521229951874
1045,0.0060517090379316385
1046,-0.0006843321446970038
1047,-0.007452129769272906
1048,-0.014044115881018348
1049,-0.020299362573514595
1050,-0.026111718871580432
1051,-0.031427266485188954
1052,-0.036235206098473666
1053,-0.04055527027377928
1054,-0.04214846579939349
1055,-0.043108841752685215
1056,-0.0460453056296398
1057,-0.04615809055522441
1058,-0.04600766232952382
1059,-0.049741037587415146
1060,-0.052331930823026784
1061,-0.054555623195724254
1062,-0.05656134784632841
1063,-0.05842278048888744
1064,-0.060184217544117895
1065,-0.06187401286790198
1066,-0.0635111096958686
1067,-0.062278086657234305
1068,-0.06383952206285659
1069,-0.06537937207411425
1070,-0.06690260168635981
1071,-0.06841290141279571
1072,-0.069913332671993
1073,-0.07140599985015746
1074,-0.07289283315375678
1075,-0.07437513734095853
1076,-0.0758540366587207
1077,-0.0773304702566665
1078,-0.0788050469710906
1079,-0.08027845622711936
1080,-0.0817510515053346
1081,-0.08322321202277626
1082,-0.08469527423521389
1083,-0.08329516327986326
1084,-0.08189297949100133
1085,-0.08336355970907595
1086,-0.08483467440698375
1087,-0.08630656678496369
1088,-0.08777914584561211
1089,-0.0892525964701264
1090,-0.09072693367161046
1091,-0.09220211361492611
1092,-0.09367831652669867
1093,-0.0951554024027171
1094,-0.09803237320169206
1095,-0.09991796776567388
1096,-0.10090588937769664
1097,-0.10203036970003009
1098,-0.10325999538307057
1099,-0.10455930047265904
1100,-0.10300510794742379
1101,-0.1014889212137362
1102,-0.10289816091944892
1103,-0.10432531047714313
1104,-0.10576628188579676
1105,-0.10432021046770903
1106,-0.10578017268303742
1107,-0.10724684725128025
1108,-0.10871890067016166
1109,-0.11019554082534437
1110,-0.11167586108711988
1111,-0.11315944969555485
1112,-0.1146457600436518
1113,-0.11613442833280965
1114,-0.11985732558227613
1115,-0.12168584155057205
1116,-0.12880805769858042
1117,-0.12826503170997833
1118,-0.1275618799696687
1119,-0.12778841174606775
1120,-0.12848874643927286
1121,-0.12945242812007712
1122,-0.13057679100445824
1123,-0.13591919852420944
1124,-0.13698919984023178
1125,-0.1370862567921621
1126,-0.1347181949742164
1127,-0.13562576443845276
1128,-0.13671308984640856
1129,-0.13791729614273587
1130,-0.1392010676519104
1131,-0.14054135316650368
1132,-0.1419227314353507
1133,-0.14333476278720003
1134,-0.14477012745602205
1135,-0.14622339320787642
1136,-0.14769076628137323
1137,-0.1491692061944146
1138,-0.14773113112440925
1139,-0.14922501701952712
1140,-0.1507246222521383
1141,-0.15222900283494606
1142,-0.15747711314999918
1143,-0.15918034690522911
1144,-0.1566330218129106
1145,-0.1573988782300193
1146,-0.15838770193210316
1147,-0.1595232399912967
1148,-0.16075944214186638
1149,-0.16206733646958657
1150,-0.16048279641126956
1151,-0.15893999093093084
1152,-0.16037033737885753
1153,-0.15888044465570117
1154,-0.16035001281688835
1155,-0.16183285065914632
1156,-0.16332630557619277
1157,-0.16482831918727442
1158,-0.1663371949950067
1159,-0.16785182147568095
1160,-0.1693711205238224
1161,-0.1757048014349749
1162,-0.17725425906856912
1163,-0.17746240472522035
1164,-0.17805997745332455
1165,-0.17893378076268188
1166,-0.17998976103597267
1167,-0.18117075548459982
1168,-0.18244063717573739
1169,-0.18377549193654377
1170,-0.1851587029317496
1171,-0.1836171460662425
1172,-0.1850658726421967
1173,-0.186536199564651
1174,-0.18506254589295856
1175,-0.18656302038487566
1176,-0.18807413054372
1177,-0.18959384010811595
1178,-0.19112045592001334
1179,-0.19265289855399118
1180,-0.19419001095740152
1181,-0.19573119217197849
1182,-0.19727573300435308
1183,-0.19882313903292798
1184,-0.20690876865717822
1185,-0.20823011758253215
1186,-0.20806881102985847
1187,-0.20841342661140355
1188,-0.2091134955926508
1189,-0.2070473775418967
1190,-0.2081489295418479
1191,-0.20936354621885409
1192,-0.2106606778617082
1193,-0.21201938247408608
1194,-0.21342472101295978
1195,-0.21486584956756866
1196,-0.21335088717979223
